Screen Size,RAM,Operating System Version,Weight,Price,Category_2 in 1 Convertible,Category_Gaming,Category_Netbook,Category_Notebook,Category_Ultrabook,Category_Workstation,x_res,y_res,isApple,isTouchScreen,cpuSpeed,cpu_tier,ssd_gb,hdd_gb,gpu_power,has_dgpu,isMac
13.3,8,10.0,1.45,16.24752271985762,0,0,0,0,1,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.4,14.983999158881714,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,500.0,0.0,0,0
17.3,16,10.0,2.77,16.58789357154748,1,0,0,0,0,0,1920,1080,0,1,7.0,4,512.0,0.0,2.0,1,0
14.0,4,7.0,1.54,16.095963745158006,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,16,10.0,2.5,16.470666253599855,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
14.0,4,10.0,1.6,15.867131289968135,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,16,10.0,2.34,16.84438264147571,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,4.0,1,0
15.6,8,10.0,2.3,15.443793188065191,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.24,16.595645547869072,1,0,0,0,0,0,3200,1800,0,1,2.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,14.873651137977092,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,4,10.0,1.86,15.081868973830147,0,0,0,1,0,0,1366,768,0,0,5.0,0,0.0,500.0,0.0,0,0
15.6,6,10.0,2.4,15.436787906856512,0,0,0,1,0,0,1920,1080,0,0,3.0,2,128.0,0.0,2.0,1,0
14.0,8,10.0,1.9,16.07018872162214,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.188709568035554,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,4,10.0,2.0,14.91890771420678,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,1024.0,0.0,0,0
17.3,16,10.0,4.0,16.642516499428428,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
15.6,4,10.0,2.29,15.28731289570024,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,500.0,0.0,0,0
15.6,8,7.0,2.32,15.88973111901328,0,0,0,1,0,0,1920,1080,0,0,5.0,4,0.0,0.0,0.0,0,0
15.6,8,10.0,2.4,16.206863476155927,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
14.0,4,10.0,1.8,15.817953056985932,1,0,0,0,0,0,1920,1080,0,1,3.0,3,128.0,0.0,0.0,0,0
13.3,8,10.0,1.2,15.684581161359729,0,0,0,0,1,0,1920,1080,0,0,9.0,0,512.0,0.0,0.0,0,0
15.6,6,10.0,2.3,15.221957730156888,0,0,0,1,0,0,1366,768,0,0,4.0,2,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.4,14.7593343523336,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,2,10.0,2.2,15.030443776896387,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,8,10.0,2.6,15.89419043465096,0,0,0,1,0,0,1920,1080,0,0,6.0,4,0.0,1024.0,3.0,1,0
15.6,6,10.0,2.04,15.402807575804715,0,0,0,1,0,0,1920,1080,0,0,9.0,0,0.0,0.0,0.0,0,0
15.6,8,10.0,2.3,15.784978750096908,0,0,0,1,0,0,1366,768,0,0,7.0,4,0.0,1024.0,0.0,0,0
11.6,2,10.0,1.17,14.435242065137937,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.672602988928384,0,0,0,1,0,0,1366,768,0,0,5.0,4,0.0,500.0,0.0,0,0
14.0,4,10.0,1.8,15.551245734699457,1,0,0,0,0,0,1920,1080,0,1,5.0,4,128.0,0.0,0.0,0,0
13.3,16,10.0,1.3,16.405460848210456,1,0,0,0,0,0,3200,1800,0,1,5.0,4,512.0,0.0,0.0,0,0
14.0,2,10.0,1.5,14.5266297697327,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,6,10.0,2.19,15.731475211450386,0,0,0,1,0,0,1366,768,0,0,5.0,4,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.2,15.003704223895946,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
13.3,8,10.0,1.2,15.684581161359729,0,0,0,0,1,0,1920,1080,0,0,9.0,0,512.0,0.0,0.0,0,0
15.6,6,10.0,2.3,15.221957730156888,0,0,0,1,0,0,1366,768,0,0,4.0,2,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.4,14.7593343523336,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,2,10.0,2.2,15.030443776896387,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,8,10.0,2.6,15.89419043465096,0,0,0,1,0,0,1920,1080,0,0,6.0,4,0.0,1024.0,3.0,1,0
15.6,6,10.0,2.04,15.402807575804715,0,0,0,1,0,0,1920,1080,0,0,9.0,0,0.0,0.0,0.0,0,0
15.6,8,10.0,2.3,15.784978750096908,0,0,0,1,0,0,1366,768,0,0,7.0,4,0.0,1024.0,0.0,0,0
11.6,2,10.0,1.17,14.435242065137937,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.672602988928384,0,0,0,1,0,0,1366,768,0,0,5.0,4,0.0,500.0,0.0,0,0
14.0,4,10.0,1.8,15.551245734699457,1,0,0,0,0,0,1920,1080,0,1,5.0,4,128.0,0.0,0.0,0,0
13.3,16,10.0,1.3,16.405460848210456,1,0,0,0,0,0,3200,1800,0,1,5.0,4,512.0,0.0,0.0,0,0
14.0,2,10.0,1.5,14.5266297697327,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,6,10.0,2.19,15.731475211450386,0,0,0,1,0,0,1366,768,0,0,5.0,4,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.2,15.003704223895946,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
13.3,8,10.0,1.2,15.684581161359729,0,0,0,0,1,0,1920,1080,0,0,9.0,0,512.0,0.0,0.0,0,0
15.6,6,10.0,2.3,15.221957730156888,0,0,0,1,0,0,1366,768,0,0,4.0,2,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.4,14.7593343523336,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,2,10.0,2.2,15.030443776896387,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,8,10.0,2.6,15.89419043465096,0,0,0,1,0,0,1920,1080,0,0,6.0,4,0.0,1024.0,3.0,1,0
15.6,6,10.0,2.04,15.402807575804715,0,0,0,1,0,0,1920,1080,0,0,9.0,0,0.0,0.0,0.0,0,0
15.6,8,10.0,2.3,15.784978750096908,0,0,0,1,0,0,1366,768,0,0,7.0,4,0.0,1024.0,0.0,0,0
11.6,2,10.0,1.17,14.435242065137937,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.672602988928384,0,0,0,1,0,0,1366,768,0,0,5.0,4,0.0,500.0,0.0,0,0
14.0,4,10.0,1.8,15.551245734699457,1,0,0,0,0,0,1920,1080,0,1,5.0,4,128.0,0.0,0.0,0,0
13.3,16,10.0,1.3,16.405460848210456,1,0,0,0,0,0,3200,1800,0,1,5.0,4,512.0,0.0,0.0,0,0
14.0,2,10.0,1.5,14.5266297697327,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,6,10.0,2.19,15.731475211450386,0,0,0,1,0,0,1366,768,0,0,5.0,4,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.2,15.003704223895946,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
